Date_time,CPU,Memory_Bytes,Disk_Usage,,Redis_Date_Time,,Disk_Usage_MB
1630144884,4.86E+11,177799168,44120,,20468,,44.12
1630144885,4.86E+11,177799168,44124,,20469,,44.124
1630144886,4.86E+11,177721344,44128,,20470,,44.128
1630144887,4.87E+11,177758208,44132,,20471,,44.132
1630144888,4.87E+11,177913856,44136,,20472,,44.136
1630144889,4.87E+11,177864704,44140,,20473,,44.14
1630144891,4.87E+11,177754112,44144,,20475,,44.144
1630144892,4.87E+11,178012160,44152,,20476,,44.152
1630144893,4.87E+11,178057216,44156,,20477,,44.156
1630144894,4.87E+11,177999872,44160,,20478,,44.16
1630144895,4.87E+11,177852416,44164,,20479,,44.164
1630144896,4.87E+11,177963008,44168,,20480,,44.168
1630144898,4.87E+11,177827840,44172,,20482,,44.172
1630144899,4.87E+11,177913856,44176,,20483,,44.176
1630144900,4.87E+11,177938432,44180,,20484,,44.18
1630144901,4.87E+11,177639424,44184,,20485,,44.184
1630144902,4.87E+11,177774592,44188,,20486,,44.188
1630144903,4.87E+11,177868800,44192,,20487,,44.192
1630144905,4.87E+11,178049024,44196,,20489,,44.196
1630144906,4.87E+11,177680384,44200,,20490,,44.2
1630144907,4.87E+11,178114560,44204,,20491,,44.204
1630144908,4.87E+11,177872896,44208,,20492,,44.208
1630144909,4.87E+11,178155520,44212,,20493,,44.212
1630144910,4.87E+11,177844224,44216,,20494,,44.216
1630144911,4.87E+11,177930240,44220,,20495,,44.22
1630144913,4.87E+11,178081792,44224,,20497,,44.224
1630144914,4.87E+11,178171904,44228,,20498,,44.228
1630144915,4.87E+11,178135040,44232,,20499,,44.232
1630144916,4.87E+11,178049024,44236,,20500,,44.236
1630144917,4.87E+11,177942528,44240,,20501,,44.24
1630144918,4.87E+11,177803264,44244,,20502,,44.244
1630144920,4.87E+11,177852416,44248,,20504,,44.248
1630144921,4.87E+11,178122752,44252,,20505,,44.252
1630144922,4.87E+11,177778688,44256,,20506,,44.256
1630144923,4.87E+11,177819648,44260,,20507,,44.26
1630144924,4.87E+11,177721344,44264,,20508,,44.264
1630144925,4.87E+11,177627136,44268,,20509,,44.268
1630144927,4.87E+11,177831936,44272,,20511,,44.272
1630144928,4.87E+11,177762304,44276,,20512,,44.276
1630144929,4.87E+11,177745920,44280,,20513,,44.28
1630144930,4.87E+11,177917952,44284,,20514,,44.284
1630144931,4.87E+11,177729536,44288,,20515,,44.288
1630144932,4.87E+11,177852416,44292,,20516,,44.292
1630144934,4.87E+11,177938432,44296,,20518,,44.296
1630144935,4.87E+11,177786880,44300,,20519,,44.3
1630144936,4.88E+11,177889280,44304,,20520,,44.304
1630144937,4.88E+11,177954816,44308,,20521,,44.308
1630144938,4.88E+11,177840128,44312,,20522,,44.312
1630144939,4.88E+11,177893376,44316,,20523,,44.316
1630144941,4.88E+11,178077696,44320,,20525,,44.32
1630144942,4.88E+11,178118656,44324,,20526,,44.324
1630144943,4.88E+11,178143232,44328,,20527,,44.328
1630144944,4.88E+11,177995776,44332,,20528,,44.332
1630144945,4.88E+11,177795072,44336,,20529,,44.336
1630144946,4.88E+11,177913856,44340,,20530,,44.34
1630144948,4.88E+11,178065408,44344,,20532,,44.344
1630144949,4.88E+11,178106368,44348,,20533,,44.348
1630144950,4.88E+11,178077696,44352,,20534,,44.352
1630144951,4.88E+11,177942528,44356,,20535,,44.356
1630144952,4.88E+11,178274304,44360,,20536,,44.36
1630144953,4.88E+11,178003968,44364,,20537,,44.364
1630144955,4.88E+11,178081792,44368,,20539,,44.368
1630144956,4.88E+11,178196480,44372,,20540,,44.372
1630144957,4.88E+11,177975296,44376,,20541,,44.376
1630144958,4.88E+11,178233344,44380,,20542,,44.38
1630144959,4.88E+11,178061312,44384,,20543,,44.384
1630144960,4.88E+11,177999872,44388,,20544,,44.388
1630144962,4.88E+11,177860608,44392,,20546,,44.392
1630144963,4.88E+11,177963008,44396,,20547,,44.396
1630144964,4.88E+11,178077696,44400,,20548,,44.4
1630144965,4.88E+11,177942528,44404,,20549,,44.404
1630144966,4.88E+11,178274304,44408,,20550,,44.408
1630144967,4.88E+11,178368512,44412,,20551,,44.412
1630144968,4.88E+11,178315264,44416,,20552,,44.416
1630144970,4.88E+11,178405376,44420,,20554,,44.42
1630144971,4.88E+11,178266112,44424,,20555,,44.424
1630144972,4.88E+11,178360320,44428,,20556,,44.428
1630144973,4.88E+11,178135040,44432,,20557,,44.432
1630144974,4.88E+11,178397184,44436,,20558,,44.436
1630144975,4.88E+11,178270208,44440,,20559,,44.44
1630144977,4.88E+11,178642944,44444,,20561,,44.444
1630144978,4.88E+11,178270208,44448,,20562,,44.448
1630144979,4.88E+11,178520064,44452,,20563,,44.452
1630144980,4.88E+11,178499584,44456,,20564,,44.456
1630144981,4.88E+11,178442240,44460,,20565,,44.46
1630144982,4.89E+11,178589696,44464,,20566,,44.464
1630144984,4.89E+11,178507776,44468,,20568,,44.468
1630144985,4.89E+11,178495488,44472,,20569,,44.472
1630144986,4.89E+11,178450432,44480,,20570,,44.48
1630144987,4.89E+11,178532352,44484,,20571,,44.484
1630144988,4.89E+11,178331648,44488,,20572,,44.488
1630144989,4.89E+11,178491392,44492,,20573,,44.492
1630144991,4.89E+11,178511872,44496,,20575,,44.496
1630144992,4.89E+11,178327552,44500,,20576,,44.5
1630144993,4.89E+11,178540544,44504,,20577,,44.504
1630144994,4.89E+11,178581504,44508,,20578,,44.508
1630144995,4.89E+11,178675712,44512,,20579,,44.512
1630144996,4.89E+11,178819072,44516,,20580,,44.516
1630144998,4.89E+11,178573312,44520,,20582,,44.52
1630144999,4.89E+11,178417664,44524,,20583,,44.524
1630145000,4.89E+11,178708480,44528,,20584,,44.528
1630145001,4.89E+11,178724864,44532,,20585,,44.532
1630145002,4.89E+11,178671616,44536,,20586,,44.536
1630145003,4.89E+11,178683904,44540,,20587,,44.54
1630145004,4.89E+11,178860032,44544,,20588,,44.544
1630145006,4.89E+11,178446336,44548,,20590,,44.548
1630145007,4.89E+11,178446336,44552,,20591,,44.552
1630145008,4.89E+11,178241536,44556,,20592,,44.556
1630145009,4.89E+11,178384896,44560,,20593,,44.56
1630145010,4.89E+11,178446336,44564,,20594,,44.564
1630145011,4.89E+11,178569216,44568,,20595,,44.568
1630145013,4.89E+11,178262016,44572,,20597,,44.572
1630145014,4.89E+11,178528256,44576,,20598,,44.576
1630145015,4.89E+11,178642944,44580,,20599,,44.58
1630145016,4.89E+11,178749440,44584,,20600,,44.584
1630145017,4.89E+11,178601984,44588,,20601,,44.588
1630145018,4.89E+11,178573312,44592,,20602,,44.592
1630145020,4.89E+11,178716672,44596,,20604,,44.596
1630145021,4.89E+11,178782208,44600,,20605,,44.6
1630145022,4.89E+11,178671616,44608,,20606,,44.608
1630145023,4.89E+11,178688000,44612,,20607,,44.612
1630145024,4.89E+11,178974720,44616,,20608,,44.616
1630145025,4.89E+11,178806784,44620,,20609,,44.62
1630145027,4.89E+11,178601984,44624,,20611,,44.624
1630145028,4.89E+11,178905088,44628,,20612,,44.628
1630145029,4.89E+11,178790400,44632,,20613,,44.632
1630145030,4.90E+11,178835456,44636,,20614,,44.636
1630145031,4.90E+11,178667520,44640,,20615,,44.64
1630145032,4.90E+11,178896896,44644,,20616,,44.644
1630145034,4.90E+11,178577408,44648,,20618,,44.648
1630145035,4.90E+11,178708480,44652,,20619,,44.652
1630145036,4.90E+11,178884608,44656,,20620,,44.656
1630145037,4.90E+11,178331648,44660,,20621,,44.66
1630145038,4.90E+11,178532352,44664,,20622,,44.664
1630145039,4.90E+11,178556928,44668,,20623,,44.668
1630145041,4.90E+11,178724864,44672,,20625,,44.672
1630145042,4.90E+11,178601984,44676,,20626,,44.676
1630145043,4.90E+11,178446336,44680,,20627,,44.68
1630145044,4.90E+11,178409472,44684,,20628,,44.684
1630145045,4.90E+11,178573312,44688,,20629,,44.688
1630145046,4.90E+11,178794496,44692,,20630,,44.692
1630145047,4.90E+11,178749440,44696,,20631,,44.696
1630145049,4.90E+11,178888704,44700,,20633,,44.7
1630145050,4.90E+11,178720768,44704,,20634,,44.704
1630145051,4.90E+11,179064832,44708,,20635,,44.708
1630145052,4.90E+11,178991104,44712,,20636,,44.712
1630145053,4.90E+11,178835456,44716,,20637,,44.716
1630145054,4.90E+11,179105792,44720,,20638,,44.72
1630145056,4.90E+11,178708480,44724,,20640,,44.724
1630145057,4.90E+11,178999296,44732,,20641,,44.732
1630145058,4.90E+11,179064832,44736,,20642,,44.736
1630145059,4.90E+11,178794496,44740,,20643,,44.74
1630145060,4.90E+11,179118080,44744,,20644,,44.744
1630145061,4.90E+11,179064832,44748,,20645,,44.748
1630145063,4.90E+11,178929664,44752,,20647,,44.752
1630145064,4.90E+11,178929664,44756,,20648,,44.756
1630145065,4.90E+11,179003392,44760,,20649,,44.76
1630145066,4.90E+11,179056640,44764,,20650,,44.764
1630145067,4.90E+11,179011584,44768,,20651,,44.768
1630145068,4.90E+11,179183616,44772,,20652,,44.772
1630145070,4.90E+11,179150848,44776,,20654,,44.776
1630145071,4.90E+11,179056640,44780,,20655,,44.78
1630145072,4.90E+11,179191808,44784,,20656,,44.784
1630145073,4.90E+11,179228672,44788,,20657,,44.788
1630145074,4.90E+11,179445760,44792,,20658,,44.792
1630145075,4.90E+11,179150848,44796,,20659,,44.796
1630145077,4.90E+11,178929664,44800,,20661,,44.8
1630145078,4.91E+11,179142656,44804,,20662,,44.804
1630145079,4.91E+11,179228672,44808,,20663,,44.808
1630145080,4.91E+11,179109888,44812,,20664,,44.812
1630145081,4.91E+11,179228672,44816,,20665,,44.816
1630145082,4.91E+11,179277824,44820,,20666,,44.82
1630145083,4.91E+11,179232768,44824,,20667,,44.824
1630145085,4.91E+11,179245056,44828,,20669,,44.828
1630145086,4.91E+11,179159040,44832,,20670,,44.832
1630145087,4.91E+11,179372032,44836,,20671,,44.836
1630145088,4.91E+11,179027968,44840,,20672,,44.84
1630145089,4.91E+11,179286016,44844,,20673,,44.844
1630145090,4.91E+11,179073024,44848,,20674,,44.848
1630145092,4.91E+11,179400704,44852,,20676,,44.852
1630145093,4.91E+11,179073024,44856,,20677,,44.856
1630145094,4.91E+11,179290112,44860,,20678,,44.86
1630145095,4.91E+11,179302400,44864,,20679,,44.864
1630145096,4.91E+11,179150848,44868,,20680,,44.868
1630145097,4.91E+11,179372032,44872,,20681,,44.872
1630145099,4.91E+11,179335168,44876,,20683,,44.876
1630145100,4.91E+11,179335168,44880,,20684,,44.88
1630145101,4.91E+11,179081216,44884,,20685,,44.884
1630145102,4.91E+11,179208192,44888,,20686,,44.888
1630145103,4.91E+11,179486720,44892,,20687,,44.892
1630145104,4.91E+11,179437568,44896,,20688,,44.896
1630145106,4.91E+11,179425280,44904,,20690,,44.904
1630145107,4.91E+11,179556352,44908,,20691,,44.908
1630145108,4.91E+11,179769344,44912,,20692,,44.912
1630145109,4.91E+11,179417088,44916,,20693,,44.916
1630145110,4.91E+11,179433472,44920,,20694,,44.92
1630145111,4.91E+11,179347456,44924,,20695,,44.924
1630145112,4.91E+11,179449856,44928,,20696,,44.928
1630145114,4.91E+11,179400704,44932,,20698,,44.932
1630145115,4.91E+11,179511296,44936,,20699,,44.936
1630145116,4.91E+11,179388416,44940,,20700,,44.94
1630145117,4.91E+11,179683328,44944,,20701,,44.944
1630145118,4.91E+11,179589120,44948,,20702,,44.948
1630145119,4.91E+11,179564544,44952,,20703,,44.952
1630145121,4.91E+11,179724288,44956,,20705,,44.956
1630145122,4.91E+11,179822592,44960,,20706,,44.96
1630145123,4.91E+11,179740672,44964,,20707,,44.964
1630145124,4.91E+11,179638272,44968,,20708,,44.968
1630145125,4.92E+11,179740672,44972,,20709,,44.972
1630145126,4.92E+11,179593216,44976,,20710,,44.976
1630145128,4.92E+11,179650560,44980,,20712,,44.98
1630145129,4.92E+11,179740672,44984,,20713,,44.984
1630145130,4.92E+11,179494912,44988,,20714,,44.988
1630145131,4.92E+11,179662848,44992,,20715,,44.992
1630145132,4.92E+11,179331072,44996,,20716,,44.996
1630145133,4.92E+11,179658752,45000,,20717,,45
1630145135,4.92E+11,179576832,45004,,20719,,45.004
1630145136,4.92E+11,179683328,45008,,20720,,45.008
1630145137,4.92E+11,179830784,45012,,20721,,45.012
1630145138,4.92E+11,179642368,45020,,20722,,45.02
1630145139,4.92E+11,179515392,45024,,20723,,45.024
1630145140,4.92E+11,179814400,45028,,20724,,45.028
1630145142,4.92E+11,179724288,45032,,20726,,45.032
1630145143,4.92E+11,179638272,45036,,20727,,45.036
1630145144,4.92E+11,179965952,45040,,20728,,45.04
1630145145,4.92E+11,179884032,45044,,20729,,45.044
1630145146,4.92E+11,180080640,45048,,20730,,45.048
1630145147,4.92E+11,180150272,45052,,20731,,45.052
1630145148,4.92E+11,179974144,45056,,20732,,45.056
1630145150,4.92E+11,179822592,45060,,20734,,45.06
1630145151,4.92E+11,179965952,45064,,20735,,45.064
1630145152,4.92E+11,179920896,45068,,20736,,45.068
1630145153,4.92E+11,180064256,45072,,20737,,45.072
1630145154,4.92E+11,179728384,45076,,20738,,45.076
1630145155,4.92E+11,179802112,45080,,20739,,45.08
1630145157,4.92E+11,179793920,45084,,20741,,45.084
1630145158,4.92E+11,179871744,45088,,20742,,45.088
1630145159,4.92E+11,179769344,45092,,20743,,45.092
1630145160,4.92E+11,179990528,45096,,20744,,45.096
1630145161,4.92E+11,179904512,45100,,20745,,45.1
1630145162,4.92E+11,179851264,45104,,20746,,45.104
1630145164,4.92E+11,179859456,45108,,20748,,45.108
1630145165,4.92E+11,179589120,45112,,20749,,45.112
1630145166,4.92E+11,179859456,45116,,20750,,45.116
1630145167,4.92E+11,179617792,45120,,20751,,45.12
1630145168,4.92E+11,179748864,45124,,20752,,45.124
1630145169,4.92E+11,179617792,45128,,20753,,45.128
1630145170,4.92E+11,179859456,45132,,20754,,45.132
1630145172,4.93E+11,179970048,45140,,20756,,45.14
1630145173,4.93E+11,179634176,45144,,20757,,45.144
1630145174,4.93E+11,179777536,45148,,20758,,45.148
1630145175,4.93E+11,180113408,45152,,20759,,45.152
1630145176,4.93E+11,180105216,45156,,20760,,45.156
1630145177,4.93E+11,179884032,45160,,20761,,45.16
1630145179,4.93E+11,180137984,45164,,20763,,45.164
1630145180,4.93E+11,180092928,45168,,20764,,45.168
1630145181,4.93E+11,180137984,45172,,20765,,45.172
1630145182,4.93E+11,180117504,45176,,20766,,45.176
1630145183,4.93E+11,179908608,45180,,20767,,45.18
1630145184,4.93E+11,180060160,45184,,20768,,45.184
1630145186,4.93E+11,179998720,45188,,20770,,45.188
1630145187,4.93E+11,180240384,45192,,20771,,45.192
1630145188,4.93E+11,179998720,45196,,20772,,45.196
1630145189,4.93E+11,180105216,45200,,20773,,45.2
1630145190,4.93E+11,180285440,45204,,20774,,45.204
1630145191,4.93E+11,180342784,45208,,20775,,45.208
1630145193,4.93E+11,180379648,45212,,20777,,45.212
1630145194,4.93E+11,180346880,45216,,20778,,45.216
1630145195,4.93E+11,180113408,45220,,20779,,45.22
1630145196,4.93E+11,180056064,45224,,20780,,45.224
1630145197,4.93E+11,180297728,45228,,20781,,45.228
1630145198,4.93E+11,179974144,45232,,20782,,45.232
1630145199,4.93E+11,180195328,45236,,20783,,45.236
1630145201,4.93E+11,180072448,45240,,20785,,45.24
1630145202,4.93E+11,180469760,45244,,20786,,45.244
1630145203,4.93E+11,180121600,45248,,20787,,45.248
1630145204,4.93E+11,180473856,45252,,20788,,45.252
1630145205,4.93E+11,180445184,45256,,20789,,45.256
1630145206,4.93E+11,180224000,45260,,20790,,45.26
1630145208,4.93E+11,180314112,45264,,20792,,45.264
1630145209,4.93E+11,180412416,45268,,20793,,45.268
1630145210,4.93E+11,180379648,45272,,20794,,45.272
1630145211,4.93E+11,180228096,45276,,20795,,45.276
1630145212,4.93E+11,180236288,45280,,20796,,45.28
1630145213,4.93E+11,180191232,45284,,20797,,45.284
1630145215,4.93E+11,180285440,45288,,20799,,45.288
1630145216,4.94E+11,180379648,45296,,20800,,45.296
1630145217,4.94E+11,180162560,45300,,20801,,45.3
1630145218,4.94E+11,180576256,45304,,20802,,45.304
1630145219,4.94E+11,180379648,45308,,20803,,45.308
1630145220,4.94E+11,180482048,45312,,20804,,45.312
1630145222,4.94E+11,180375552,45316,,20806,,45.316
1630145223,4.94E+11,180428800,45320,,20807,,45.32
1630145224,4.94E+11,180584448,45324,,20808,,45.324
1630145225,4.94E+11,180568064,45328,,20809,,45.328
1630145226,4.94E+11,180531200,45332,,20810,,45.332
1630145227,4.94E+11,180432896,45336,,20811,,45.336
1630145228,4.94E+11,180695040,45340,,20812,,45.34
1630145230,4.94E+11,180674560,45344,,20814,,45.344
1630145231,4.94E+11,180543488,45348,,20815,,45.348
1630145232,4.94E+11,180600832,45352,,20816,,45.352
1630145233,4.94E+11,180760576,45356,,20817,,45.356
1630145234,4.94E+11,180719616,45360,,20818,,45.36
1630145235,4.94E+11,180572160,45364,,20819,,45.364
1630145237,4.94E+11,180707328,45368,,20821,,45.368
1630145238,4.94E+11,180830208,45372,,20822,,45.372
1630145239,4.94E+11,180867072,45376,,20823,,45.376
1630145240,4.94E+11,180166656,45380,,20824,,45.38
1630145241,4.94E+11,180834304,45384,,20825,,45.384
1630145242,4.94E+11,180723712,45388,,20826,,45.388
1630145244,4.94E+11,180850688,45392,,20828,,45.392
1630145245,4.94E+11,180772864,45396,,20829,,45.396
1630145246,4.94E+11,180838400,45400,,20830,,45.4
1630145247,4.94E+11,180977664,45404,,20831,,45.404
1630145248,4.94E+11,180899840,45408,,20832,,45.408
1630145249,4.94E+11,181084160,45412,,20833,,45.412
1630145250,4.94E+11,180912128,45416,,20834,,45.416
1630145252,4.94E+11,180850688,45420,,20836,,45.42
1630145253,4.94E+11,180703232,45424,,20837,,45.424
1630145254,4.94E+11,180834304,45432,,20838,,45.432
1630145255,4.94E+11,181035008,45436,,20839,,45.436
1630145256,4.94E+11,181051392,45440,,20840,,45.44
1630145257,4.94E+11,181100544,45444,,20841,,45.444
1630145259,4.94E+11,180498432,45448,,20843,,45.448
1630145260,4.94E+11,180809728,45452,,20844,,45.452
1630145261,4.94E+11,180822016,45456,,20845,,45.456
1630145262,4.94E+11,180699136,45460,,20846,,45.46
1630145263,4.94E+11,180707328,45464,,20847,,45.464
1630145264,4.95E+11,180854784,45468,,20848,,45.468
1630145266,4.95E+11,180908032,45472,,20850,,45.472
1630145267,4.95E+11,180510720,45476,,20851,,45.476
1630145268,4.95E+11,180809728,45480,,20852,,45.48
1630145269,4.95E+11,180854784,45484,,20853,,45.484
1630145270,4.95E+11,180768768,45488,,20854,,45.488
1630145271,4.95E+11,180572160,45492,,20855,,45.492
1630145273,4.95E+11,180781056,45496,,20857,,45.496
1630145274,4.95E+11,180973568,45500,,20858,,45.5
1630145275,4.95E+11,180809728,45504,,20859,,45.504
1630145276,4.95E+11,180842496,45508,,20860,,45.508
1630145277,4.95E+11,181055488,45512,,20861,,45.512
1630145278,4.95E+11,180998144,45516,,20862,,45.516
1630145279,4.95E+11,180793344,45520,,20863,,45.52
1630145281,4.95E+11,180858880,45524,,20865,,45.524
1630145282,4.95E+11,180867072,45528,,20866,,45.528
1630145283,4.95E+11,180731904,45532,,20867,,45.532
1630145284,4.95E+11,181190656,45536,,20868,,45.536
1630145285,4.95E+11,180899840,45540,,20869,,45.54
1630145286,4.95E+11,180953088,45544,,20870,,45.544
1630145288,4.95E+11,180928512,45548,,20872,,45.548
1630145289,4.95E+11,180887552,45552,,20873,,45.552
1630145290,4.95E+11,180678656,45556,,20874,,45.556
1630145291,4.95E+11,180858880,45560,,20875,,45.56
1630145292,4.95E+11,181063680,45564,,20876,,45.564
1630145293,4.95E+11,180895744,45568,,20877,,45.568
1630145295,4.95E+11,180760576,45572,,20879,,45.572
1630145296,4.95E+11,181026816,45576,,20880,,45.576
1630145297,4.95E+11,181121024,45580,,20881,,45.58
1630145298,4.95E+11,181194752,45584,,20882,,45.584
1630145299,4.95E+11,180801536,45588,,20883,,45.588
1630145300,4.95E+11,181039104,45592,,20884,,45.592
1630145302,4.95E+11,180936704,45596,,20886,,45.596
1630145303,4.95E+11,181194752,45600,,20887,,45.6
1630145304,4.95E+11,180965376,45604,,20888,,45.604
1630145305,4.95E+11,181043200,45612,,20889,,45.612
1630145306,4.95E+11,181071872,45616,,20890,,45.616
1630145307,4.95E+11,181055488,45620,,20891,,45.62
1630145309,4.95E+11,181211136,45624,,20893,,45.624
1630145310,4.95E+11,181145600,45628,,20894,,45.628
1630145311,4.96E+11,181256192,45632,,20895,,45.632
1630145312,4.96E+11,181202944,45636,,20896,,45.636
1630145313,4.96E+11,181018624,45640,,20897,,45.64
1630145314,4.96E+11,181252096,45644,,20898,,45.644
1630145316,4.96E+11,181391360,45648,,20900,,45.648
1630145317,4.96E+11,181407744,45652,,20901,,45.652
1630145318,4.96E+11,181305344,45656,,20902,,45.656
1630145319,4.96E+11,181411840,45660,,20903,,45.66
1630145320,4.96E+11,181391360,45664,,20904,,45.664
1630145321,4.96E+11,181518336,45668,,20905,,45.668
1630145322,4.96E+11,181571584,45672,,20906,,45.672
1630145324,4.96E+11,181800960,45676,,20908,,45.676
1630145325,4.96E+11,181559296,45680,,20909,,45.68
1630145326,4.96E+11,181624832,45684,,20910,,45.684
1630145327,4.96E+11,181596160,45688,,20911,,45.688
1630145328,4.96E+11,181489664,45692,,20912,,45.692
1630145329,4.96E+11,181452800,45696,,20913,,45.696
1630145331,4.96E+11,181686272,45700,,20915,,45.7
1630145332,4.96E+11,181678080,45704,,20916,,45.704
1630145333,4.96E+11,181645312,45708,,20917,,45.708
1630145334,4.96E+11,181837824,45712,,20918,,45.712
1630145335,4.96E+11,181772288,45716,,20919,,45.716
1630145336,4.96E+11,181981184,45720,,20920,,45.72
1630145338,4.96E+11,181854208,45724,,20922,,45.724
1630145339,4.96E+11,182009856,45728,,20923,,45.728
1630145340,4.96E+11,181833728,45732,,20924,,45.732
1630145341,4.96E+11,181592064,45736,,20925,,45.736
1630145342,4.96E+11,181399552,45740,,20926,,45.74
1630145343,4.96E+11,181555200,45744,,20927,,45.744
1630145345,4.96E+11,181739520,45748,,20929,,45.748
1630145346,4.96E+11,181448704,45752,,20930,,45.752
1630145347,4.96E+11,181583872,45756,,20931,,45.756
1630145348,4.96E+11,181657600,45760,,20932,,45.76
1630145349,4.96E+11,181538816,45764,,20933,,45.764
1630145350,4.96E+11,181784576,45768,,20934,,45.768
1630145352,4.96E+11,181895168,45772,,20936,,45.772
1630145353,4.96E+11,181714944,45776,,20937,,45.776
1630145354,4.96E+11,181497856,45780,,20938,,45.78
1630145355,4.96E+11,181805056,45784,,20939,,45.784
1630145356,4.96E+11,181805056,45788,,20940,,45.788
1630145357,4.97E+11,181534720,45792,,20941,,45.792
1630145358,4.97E+11,181735424,45796,,20942,,45.796
1630145360,4.97E+11,181956608,45800,,20944,,45.8
1630145361,4.97E+11,181825536,45804,,20945,,45.804
1630145362,4.97E+11,181907456,45808,,20946,,45.808
1630145363,4.97E+11,181952512,45816,,20947,,45.816
1630145364,4.97E+11,181825536,45816,,20948,,45.816
1630145365,4.97E+11,181932032,45824,,20949,,45.824
1630145367,4.97E+11,181960704,45824,,20951,,45.824
1630145368,4.97E+11,182009856,45832,,20952,,45.832
1630145369,4.97E+11,182136832,45836,,20953,,45.836
1630145370,4.97E+11,181952512,45840,,20954,,45.84
1630145371,4.97E+11,182001664,45844,,20955,,45.844
1630145372,4.97E+11,181805056,45848,,20956,,45.848
1630145374,4.97E+11,181948416,45852,,20958,,45.852
1630145375,4.97E+11,181919744,45856,,20959,,45.856
1630145376,4.97E+11,182206464,45860,,20960,,45.86
1630145377,4.97E+11,181866496,45864,,20961,,45.864
1630145378,4.97E+11,182444032,45868,,20962,,45.868
1630145379,4.97E+11,182169600,45872,,20963,,45.872
1630145381,4.97E+11,182251520,45876,,20965,,45.876
1630145382,4.97E+11,182738944,45880,,20966,,45.88
1630145383,4.97E+11,182595584,45884,,20967,,45.884
1630145384,4.97E+11,182194176,45888,,20968,,45.888
1630145385,4.97E+11,182689792,45892,,20969,,45.892
1630145386,4.97E+11,182808576,45896,,20970,,45.896
1630145388,4.97E+11,182677504,45900,,20972,,45.9
1630145389,4.97E+11,182800384,45904,,20973,,45.904
1630145390,4.97E+11,182906880,45908,,20974,,45.908
1630145391,4.97E+11,182788096,45912,,20975,,45.912
1630145392,4.97E+11,182841344,45916,,20976,,45.916
1630145393,4.97E+11,182710272,45920,,20977,,45.92
1630145395,4.97E+11,182849536,45924,,20979,,45.924
1630145396,4.97E+11,182947840,45928,,20980,,45.928
1630145397,4.97E+11,182968320,45932,,20981,,45.932
1630145398,4.97E+11,182730752,45936,,20982,,45.936
1630145399,4.97E+11,182763520,45940,,20983,,45.94
1630145400,4.97E+11,182792192,45944,,20984,,45.944
1630145402,4.97E+11,182755328,45948,,20986,,45.948
1630145403,4.97E+11,182931456,45952,,20987,,45.952
1630145404,4.97E+11,182591488,45956,,20988,,45.956
1630145405,4.97E+11,182767616,45960,,20989,,45.96
1630145406,4.98E+11,182693888,45964,,20990,,45.964
1630145407,4.98E+11,183046144,45968,,20991,,45.968
1630145409,4.98E+11,183070720,45972,,20993,,45.972
1630145410,4.98E+11,183087104,45976,,20994,,45.976
1630145411,4.98E+11,182775808,45980,,20995,,45.98
1630145412,4.98E+11,182976512,45984,,20996,,45.984
1630145413,4.98E+11,182910976,45988,,20997,,45.988
1630145414,4.98E+11,182845440,45992,,20998,,45.992
1630145415,4.98E+11,183042048,45996,,20999,,45.996
1630145417,4.98E+11,182972416,46000,,21001,,46
1630145418,4.98E+11,182927360,46004,,21002,,46.004
1630145419,4.98E+11,182919168,46008,,21003,,46.008
1630145420,4.98E+11,182931456,46012,,21004,,46.012
1630145421,4.98E+11,182714368,46020,,21005,,46.02
1630145422,4.98E+11,182984704,46020,,21006,,46.02
1630145424,4.98E+11,182931456,46028,,21008,,46.028
1630145425,4.98E+11,183185408,46032,,21009,,46.032
1630145426,4.98E+11,183099392,46036,,21010,,46.036
1630145427,4.98E+11,182882304,46040,,21011,,46.04
1630145428,4.98E+11,182935552,46044,,21012,,46.044
1630145429,4.98E+11,182726656,46048,,21013,,46.048
1630145431,4.98E+11,182910976,46052,,21015,,46.052
1630145432,4.98E+11,182861824,46056,,21016,,46.056
1630145433,4.98E+11,182726656,46060,,21017,,46.06
1630145434,4.98E+11,182956032,46064,,21018,,46.064
1630145435,4.98E+11,182910976,46068,,21019,,46.068
1630145436,4.98E+11,183021568,46072,,21020,,46.072
1630145437,4.98E+11,182923264,46076,,21021,,46.076
1630145439,4.98E+11,182812672,46080,,21023,,46.08
1630145440,4.98E+11,183029760,46084,,21024,,46.084
1630145441,4.98E+11,183103488,46088,,21025,,46.088
1630145442,4.98E+11,182521856,46092,,21026,,46.092
1630145443,4.98E+11,182616064,46096,,21027,,46.096
1630145444,4.98E+11,182640640,46100,,21028,,46.1
1630145446,4.98E+11,182460416,46104,,21030,,46.104
1630145447,4.98E+11,182779904,46108,,21031,,46.108
1630145448,4.98E+11,182808576,46112,,21032,,46.112
1630145449,4.98E+11,182493184,46116,,21033,,46.116
1630145450,4.98E+11,182439936,46120,,21034,,46.12
1630145451,4.98E+11,182747136,46124,,21035,,46.124
1630145453,4.98E+11,182505472,46128,,21037,,46.128
1630145454,4.99E+11,182718464,46132,,21038,,46.132
1630145455,4.99E+11,182738944,46136,,21039,,46.136
1630145456,4.99E+11,182784000,46140,,21040,,46.14
1630145457,4.99E+11,182833152,46144,,21041,,46.144
1630145458,4.99E+11,182915072,46148,,21042,,46.148
1630145460,4.99E+11,182824960,46152,,21044,,46.152
1630145461,4.99E+11,182845440,46156,,21045,,46.156
